"","Year","Measurement.date","Unit","Plot","Species","Number","Health","Herbivory","Condition","HT.cm","RCD.mm","ID3","ID2","ID","ID4","HT.cm.initial","RCD.mm.initial","Soil","Slash","VSMxtree","Planting.date","PC1","PC2","NO3","NH4","PO4","moisture","MT","Treatment","pH","CN","SGgw","Time.months","Biomass.g","Biomass.initial.g","RG.g.month","survival","bi.cond","placeholder","HT.growth","MYC"
"707","2021","8/23/21",2,9,"PRSE",5,"L",1,0,36,4.9,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",24,4,1,1,21.8,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,4.25207496,1.889024,1.04252248235294,1,1,1,12,"AM.s"
"708","2021","8/23/21",2,9,"PRSE",6,"L",1,0,60.5,4.9,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",29,4.8,1,1,26.6,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,7.14584819666667,3.28690176,1.70247636911765,1,1,1,31.5,"AM.s"
"709","2021","8/23/21",2,9,"PRSE",7,"L",1,0,46.5,5.6,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26.5,4.4,0,0,30.8,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,7.17356864,2.52381477333333,2.051362,1,1,1,20,"AM.s"
"710","2021","8/23/21",2,9,"PRSE",8,"L",1,0,33,4.9,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26,4.5,1,0,26.5,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,3.89773538,2.590029,0.576929285294118,1,1,1,7,"AM.s"
"711","2021","8/23/21",2,9,"PRSE",9,"L",1,0,48,5.3,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",23.2,3.3,1,1,24.3,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,6.63283552,1.242859728,2.37793049647059,1,1,1,24.8,"AM.s"
"712","2021","8/23/21",2,9,"PRSE",10,"L",1,0,62.5,4.3,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26.8,4.7,0,1,30.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,5.68490458333333,2.91230436533333,1.22320597852941,1,1,1,35.7,"AM.s"
"713","2021","8/23/21",2,9,"PRSE",11,"L",1,0,42.5,3.4,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26.4,3.1,0,0,28.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,2.41686846666667,1.248054544,0.51565320117647,1,1,1,16.1,"AM.s"
"714","2021","8/23/21",2,9,"PRSE",12,"L",1,1,29.5,7.8,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",29,5.2,0,2,26.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,8.82912108,3.85754442666667,2.19334264117647,1,1,1,0.5,"AM.s"
"715","2021","8/23/21",2,9,"PRSE",13,"L",1,0,72,6.3,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",30.8,4.9,0,1,32.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,14.05788048,3.63788635466667,4.59705623176471,1,1,1,41.2,"AM.s"
"716","2021","8/23/21",2,9,"PRSE",14,"L",1,0,31,3.9,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",24,4.2,1,0,21,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,2.31951486,2.08264896,0.104499661764706,1,1,1,7,"AM.s"
"717","2021","8/23/21",2,9,"PRSE",15,"L",1,0,51,5.4,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26.5,5.6,0,1,28.8,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,7.31583576,4.08816277333333,1.42397337647059,1,1,1,24.5,"AM.s"
"718","2021","8/23/21",2,9,"PRSE",16,"L",1,0,43.5,5.8,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",27,4.4,1,1,23.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,7.19865724,2.57143392,2.04142205294118,1,1,1,16.5,"AM.s"
"719","2021","8/23/21",2,9,"PRSE",17,"L",1,1,28,4.3,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",26,3.7,1,1,34.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,2.54683725333333,1.75098750666667,0.351110182352941,1,1,1,2,"AM.s"
"720","2021","8/23/21",2,9,"PRSE",18,"L",1,0,54.5,3.3,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",21.5,2.5,1,3,28.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,2.91964893,0.661035416666667,0.996447138235294,1,1,1,33,"AM.s"
"721","2021","8/23/21",2,9,"PRSE",19,"L",1,0,46.5,5.8,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",23.2,3.3,1,1,32.4,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,7.69511636,1.242859728,2.84658380823529,1,1,1,23.3,"AM.s"
"722","2021","8/23/21",2,9,"PRSE",20,"L",1,0,52,8,"2.9.2021","2.9.2021","2.9","2021.2.9.PRSE",24,5.2,1,2,29,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.47,2.26666666666667,16.3715413333333,3.19245056,5.81430475294118,1,1,1,28,"AM.s"
"723","2021","8/23/21",2,9,"BELE",1,"L",2,0,47.5,5.1,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",35.3,3.5,0,0,31.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,7.758783,2.715629,2.22492088235294,1,1,1,12.2,"EcM.s"
"724","2021","8/23/21",2,9,"BELE",2,"L",1,0,52,4,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",41.3,2.3,1,1,26.4,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,5.22496,1.37203556,1.69981960588235,1,1,1,10.7,"EcM.s"
"725","2021","8/23/21",2,9,"BELE",3,"L",2,0,59,4.3,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",35,2.7,0,1,15.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,6.8509148,1.602342,2.31554682352941,1,1,1,24,"EcM.s"
"726","2021","8/23/21",2,9,"BELE",4,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",25.6,2.2,0,0,34.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,0.77811712,NA,0,0,1,NA,"EcM.s"
"727","2021","8/23/21",2,9,"BELE",5,"V",1,1,11,2.5,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",27.8,2.1,0,1,23,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,0.43175,0.76991544,-0.149190635294118,1,1,1,-16.8,"EcM.s"
"728","2021","8/23/21",2,9,"BELE",6,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",38,5.5,1,0,18.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,7.21886,NA,0,0,1,NA,"EcM.s"
"729","2021","8/23/21",2,9,"BELE",7,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",38.2,2.4,0,2,25.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,1.38180096,NA,0,0,1,NA,"EcM.s"
"730","2021","8/23/21",2,9,"BELE",8,"L",2,0,67,8.1,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",41.5,6.8,1,1,24.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,27.6060636,12.0510688,6.86249770588235,1,1,1,25.5,"EcM.s"
"731","2021","8/23/21",2,9,"BELE",9,"L",1,0,35,3.7,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",35,3,1,4,16.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,3.009062,1.9782,0.454792058823529,1,1,1,0,"EcM.s"
"732","2021","8/23/21",2,9,"BELE",10,"L",2,0,44,4.2,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",30.5,3,0,1,28.6,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,4.8742848,1.72386,1.38989329411765,1,1,1,13.5,"EcM.s"
"733","2021","8/23/21",2,9,"BELE",11,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",41.8,4.3,1,0,21.5,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,4.85369896,NA,0,0,1,NA,"EcM.s"
"734","2021","8/23/21",2,9,"BELE",12,"L",1,0,56,5.7,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",32.3,4,1,2,26.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,11.4260832,3.245504,3.60907905882353,1,1,1,23.7,"EcM.s"
"735","2021","8/23/21",2,9,"BELE",13,"L",1,0,49,4.2,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",35.9,2.3,1,0,21.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,5.4281808,1.19264108,1.86862046470588,1,1,1,13.1,"EcM.s"
"736","2021","8/23/21",2,9,"BELE",14,"L",1,0,40,2.9,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",28.4,2,1,1,27.3,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,2.112592,0.713408,0.617287058823529,1,1,1,11.6,"EcM.s"
"737","2021","8/23/21",2,9,"BELE",15,"L",1,0,33,2.8,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",22.9,2.5,0,0,29.5,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.6247616,0.898825,0.320266147058823,1,1,1,10.1,"EcM.s"
"738","2021","8/23/21",2,9,"BELE",16,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",36,2.9,0,0,19.5,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,1.9013328,NA,0,0,1,NA,"EcM.s"
"739","2021","8/23/21",2,9,"BELE",17,"L",2,0,35,3.1,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",32,2,1,1,26.6,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,2.112278,0.80384,0.577252058823529,1,1,1,3,"EcM.s"
"740","2021","8/23/21",2,9,"BELE",18,"L",1,0,43,3.1,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",32.3,2.4,0,1,23.4,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,2.5950844,1.16838144,0.629427776470588,1,1,1,10.7,"EcM.s"
"741","2021","8/23/21",2,9,"BELE",19,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",18,1.6,0,0,27.3,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,0.2893824,NA,0,0,1,NA,"EcM.s"
"742","2021","8/23/21",2,9,"BELE",20,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.BELE",25.9,2.1,0,0,31.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,0.71729532,NA,0,0,1,NA,"EcM.s"
"743","2021","8/23/21",2,9,"CACO",1,"L",1,0,33.5,6.5,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",26.5,6.5,1,0,30,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,8.888555,7.031245,0.819401470588235,1,1,1,7,"EcM.s"
"744","2021","8/23/21",2,9,"CACO",2,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",19,3.7,0,0,27.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,1.6334908,NA,0,0,1,NA,"EcM.s"
"745","2021","8/23/21",2,9,"CACO",3,"L",2,0,21,4,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",15.7,3.5,1,2,28.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,2.11008,1.207801,0.398064264705882,1,1,1,5.3,"EcM.s"
"746","2021","8/23/21",2,9,"CACO",4,"L",1,0,17.5,4.2,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",15.5,4.2,1,4,32.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.938636,1.7170776,0.0977463529411763,1,1,1,2,"EcM.s"
"747","2021","8/23/21",2,9,"CACO",5,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",27.6,6.5,0,1,25.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,7.323108,NA,0,0,1,NA,"EcM.s"
"748","2021","8/23/21",2,9,"CACO",6,"L",1,0,17.5,2.5,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",15.2,2.5,0,1,27.6,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,0.686875,0.5966,0.039827205882353,1,1,1,2.3,"EcM.s"
"749","2021","8/23/21",2,9,"CACO",7,"L",0,0,13,2.4,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",13,2.2,0,0,32.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,0.4702464,0.3951376,0.0331362352941176,1,1,1,0,"EcM.s"
"750","2021","8/23/21",2,9,"CACO",8,"L",1,1,22.5,5.1,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",28.5,5.5,0,2,30.4,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,3.675213,5.414145,-0.767175882352941,1,1,1,-6,"EcM.s"
"751","2021","8/23/21",2,9,"CACO",9,"L",1,1,16,5.9,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",16.5,5,0,0,26.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,3.4977088,2.5905,0.400239176470589,1,1,1,-0.5,"EcM.s"
"752","2021","8/23/21",2,9,"CACO",10,"L",1,0,23.5,3.3,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",24.3,2.8,1,0,27.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.6071462,1.19641536,0.181204782352941,1,1,1,-0.800000000000001,"EcM.s"
"753","2021","8/23/21",2,9,"CACO",11,"D",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",17,3.7,1,1,28.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,1.4615444,NA,0,0,1,NA,"EcM.s"
"754","2021","8/23/21",2,9,"CACO",12,"L",2,0,18,3,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",12.7,2.7,0,0,27.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.01736,0.58142124,0.192325923529412,1,1,1,5.3,"EcM.s"
"755","2021","8/23/21",2,9,"CACO",13,"L",2,1,16,3.2,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",18.4,2.8,1,2,26.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.0289152,0.90592768,0.0542592000000001,1,1,1,-2.4,"EcM.s"
"756","2021","8/23/21",2,9,"CACO",14,"L",0,1,16,4,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",18,3.7,0,1,27.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.60768,1.5475176,0.0265422352941178,1,1,1,-2,"EcM.s"
"757","2021","8/23/21",2,9,"CACO",15,"V",0,0,NA,NA,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",26.2,7.5,0,1,19,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,NA,9.25515,NA,1,1,1,NA,"EcM.s"
"758","2021","8/23/21",2,9,"CACO",16,"L",1,0,23,5.6,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",18.5,4.4,0,1,21.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,4.5296384,2.2492448,1.006056,1,1,1,4.5,"EcM.s"
"759","2021","8/23/21",2,9,"CACO",17,"L",0,0,16,4.6,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",15.5,4.3,0,0,29,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,2.1261568,1.7998166,0.143973617647059,1,1,1,0.5,"EcM.s"
"760","2021","8/23/21",2,9,"CACO",18,"L",1,0,17,2.5,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",11.8,2.4,0,0,30.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,0.66725,0.42683904,0.106063658823529,1,1,1,5.2,"EcM.s"
"761","2021","8/23/21",2,9,"CACO",19,"L",0,0,18,3.8,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",15.6,3.6,0,0,37,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.6322976,1.26966528,0.159984847058823,1,1,1,2.4,"EcM.s"
"762","2021","8/23/21",2,9,"CACO",20,"L",1,1,12,4.2,"2.9.2021","2.9.2021","2.9","2021.2.9.CACO",16,3.2,1,2,27.3,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.6,2.26666666666667,1.3293504,1.0289152,0.132544941176471,1,1,1,-4,"EcM.s"
"763","2021","8/23/21",2,9,"QURU",1,"L",2,1,38,6.8,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",45.5,6.5,0,1,23.6,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,10.2990660266667,11.2676806666667,-0.427329988235296,1,1,1,-7.5,"EcM.s"
"764","2021","8/23/21",2,9,"QURU",2,"L",2,0,46,9,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",38.6,8.3,0,1,25.7,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,21.839328,15.5861879786667,2.75873824470588,1,1,1,7.4,"EcM.s"
"765","2021","8/23/21",2,9,"QURU",3,"L",2,0,63,9.4,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",42.5,8,0,0,27.1,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,32.62816704,15.9428266666667,7.36117957647059,1,1,1,20.5,"EcM.s"
"766","2021","8/23/21",2,9,"QURU",4,"L",2,0,38,11.5,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",35.5,9.8,1,4,22.5,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,29.4561306666667,19.9837470933333,4.17899275294117,1,1,1,2.5,"EcM.s"
"767","2021","8/23/21",2,9,"QURU",5,"L",2,0,52.5,6.3,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",39.9,4,1,1,16.9,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,12.2134068,3.7418752,3.73744041176471,1,1,1,12.6,"EcM.s"
"768","2021","8/23/21",2,9,"QURU",6,"L",1,1,38.5,13.6,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",41.8,9.5,1,1,25.4,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,41.7383202133333,22.1115869333333,8.65885291764706,1,1,1,-3.3,"EcM.s"
"769","2021","8/23/21",2,9,"QURU",7,"L",0,1,8,2.3,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",39.4,5.7,0,0,20.2,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,0.248051626666667,7.503127968,-3.20076897411765,1,1,1,-31.4,"EcM.s"
"770","2021","8/23/21",2,9,"QURU",8,"L",1,0,59,6,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",41.2,6.2,0,0,26.8,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,12.449472,9.28275771733334,1.39707983058824,1,1,1,17.8,"EcM.s"
"771","2021","8/23/21",2,9,"QURU",9,"L",1,0,57,6.6,"2.9.2021","2.9.2021","2.9","2021.2.9.QURU",41,5.6,0,1,25,"6/16/21",-0.134148193758871,-0.574792838878966,0.0431428571428571,0.0971428571428571,0.0285714285714286,23.3714285714286,"AM","Cut",5.14,15.3215758637362,0.56,2.26666666666667,14.55322176,7.53626794666667,3.09571491764706,1,1,1,16,"EcM.s"
