Year,Measurement.date,Unit,Plot,Species,Number,Health,Herbivory,Condition,HT.cm,RCD.mm,ID3,ID2,ID,ID4,HT.cm.initial,RCD.mm.initial,Soil,Slash,VSMxtree,Planting.date,MT,Treatment,SGgw,Time.months,Biomass.g,Biomass.initial.g,RG.g.month,survival,bi.cond,placeholder,HT.growth,MYC
2021,8/23/21,2,5,TIAM,2,L,2,1,26,8.4,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,30,6.2,1,2,24,5/18/21,EcM,Cut,0.32,3.2333333333333334,6.144552960000001,3.8624512000000006,0.14358679916157857,1,1,1,-4,EcM.s
2021,8/23/21,2,5,TIAM,3,L,1,1,28,6.6,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,28,6.2,1,2,22.9,5/18/21,EcM,Cut,0.32,3.2333333333333334,4.085114879999999,3.604954453333334,0.03867238576164973,1,1,1,0,EcM.s
2021,8/23/21,2,5,TIAM,4,V,1,0,27,3.6,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,26,3.5,1,4,17.6,5/18/21,EcM,Cut,0.32,3.2333333333333334,1.17199872,1.0667626666666667,0.02909755110811532,1,1,1,1,EcM.s
2021,8/23/21,2,5,TIAM,5,L,0,1,5,5.5,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,26.5,4,1,0,26.7,5/18/21,EcM,Cut,0.32,3.2333333333333334,0.5065866666666667,1.4201173333333335,-0.3188039252539196,1,1,1,-21.5,EcM.s
2021,8/23/21,2,5,TIAM,6,L,1,0,16.5,4.6,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,16,3.4,1,1,18.4,5/18/21,EcM,Cut,0.32,3.2333333333333334,1.1693862399999997,0.6194926933333332,0.19649486672555283,1,1,1,0.5,EcM.s
2021,8/23/21,2,5,TIAM,7,L,3,0,24,5.4,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,NA,NA,NA,NA,23.9,5/18/21,EcM,Cut,0.32,3.2333333333333334,2.3439974400000003,NA,NA,1,1,1,NA,EcM.s
2021,8/23/21,2,5,TIAM,8,L,2,0,25.5,6.8,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,24.5,5,1,1,20.5,5/18/21,EcM,Cut,0.32,3.2333333333333334,3.9492659199999998,2.0514666666666663,0.20256950539472798,1,1,1,1,EcM.s
2021,8/23/21,2,5,TIAM,9,L,1,0,31.5,10.4,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,29,10,1,0,22.8,5/18/21,EcM,Cut,0.32,3.2333333333333334,11.411312640000002,9.713066666666666,0.04983499241804418,1,1,1,2.5,EcM.s
2021,8/23/21,2,5,TIAM,10,L,2,0,29.5,5.8,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,30,5.8,1,1,29.9,5/18/21,EcM,Cut,0.32,3.2333333333333334,3.3238114133333334,3.3801471999999997,-0.005198077829808604,1,1,1,-0.5,EcM.s
2021,8/23/21,2,5,TIAM,11,V,3,0,20,5.3,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,20,4.5,1,1,26.3,5/18/21,EcM,Cut,0.32,3.2333333333333334,1.8816554666666674,1.3564800000000004,0.10121407656606317,1,1,1,0,EcM.s
2021,8/23/21,2,5,TIAM,12,V,2,0,27,7.6,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,28,4.3,1,1,30.7,5/18/21,EcM,Cut,0.32,3.2333333333333334,5.22335232,1.7340168533333333,0.3410408675303079,1,1,1,-1,EcM.s
2021,8/23/21,2,5,TIAM,13,V,3,1,21,4.3,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,24.5,4.5,1,1,18.2,5/18/21,EcM,Cut,0.32,3.2333333333333334,1.3005126399999998,1.661688,-0.0757965241177649,1,1,1,-3.5,EcM.s
2021,8/23/21,2,5,TIAM,14,D,0,0,NA,NA,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,25.2,6.3,1,2,26.7,5/18/21,EcM,Cut,0.32,3.2333333333333334,NA,3.3499630080000005,NA,0,0,1,NA,EcM.s
2021,8/23/21,2,5,TIAM,15,L,2,0,22,7.6,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,24.3,5.8,1,0,22,5/18/21,EcM,Cut,0.32,3.2333333333333334,4.256064853333333,2.737919232,0.13643714303865054,1,1,1,-2.3000000000000007,EcM.s
2021,8/23/21,2,5,TIAM,16,V,2,0,31.5,6.9,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,29,4,1,2,16.3,5/18/21,EcM,Cut,0.32,3.2333333333333334,5.0230454400000015,1.554090666666667,0.36282860313765763,1,1,1,2.5,EcM.s
2021,8/23/21,2,5,TIAM,17,L,2,1,6,4.7,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,16.5,3,1,0,31.5,5/18/21,EcM,Cut,0.32,3.2333333333333334,0.44392064000000014,0.49737600000000004,-0.035165094303919564,1,1,1,-10.5,EcM.s
2021,8/23/21,2,5,TIAM,18,L,2,0,29,7.8,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,22.8,4.8,1,0,18.7,5/18/21,EcM,Cut,0.32,3.2333333333333334,5.909429760000001,1.759444992,0.37470647183179817,1,1,1,6.199999999999999,EcM.s
2021,8/23/21,2,5,TIAM,19,L,2,0,29,6.4,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,27,5.4,1,1,15.8,5/18/21,EcM,Cut,0.32,3.2333333333333334,3.978472106666667,2.63699712,0.12719289821843505,1,1,1,2,EcM.s
2021,8/23/21,2,5,TIAM,20,L,2,0,30.5,6.1,2.5.2021,2.5.2021,2_5,2021.2_5.TIAM,27.5,4.5,1,1,30.7,5/18/21,EcM,Cut,0.32,3.2333333333333334,3.8011751466666666,1.86516,0.22019487456087314,1,1,1,3,EcM.s
2021,8/23/21,2,9,ACRU,1,L,1,0,40,5.3,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,25,3.7,0,1,19.4,6/16/21,AM,Cut,0.49,2.2666666666666666,5.762569866666668,1.7552861666666666,0.524449248997734,1,1,1,15,AM.s
2021,8/23/21,2,9,ACRU,2,L,1,0,60,7.3,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,22,6.2,1,0,26.6,6/16/21,AM,Cut,0.49,2.2666666666666666,16.3983988,4.3372108266666665,0.5867436269428165,1,1,1,38,AM.s
2021,8/23/21,2,9,ACRU,3,L,2,0,48.5,8,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,31.5,6.7,0,1,35.9,6/16/21,AM,Cut,0.49,2.2666666666666666,15.919381333333337,7.252114170000001,0.3468724776519182,1,1,1,17,AM.s
2021,8/23/21,2,9,ACRU,4,L,1,0,46.5,3.5,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,21.5,1.9,1,2,28,6/16/21,AM,Cut,0.49,2.2666666666666666,2.9214167499999997,0.39806146333333337,0.8793606803407235,1,1,1,25,AM.s
2021,8/23/21,2,9,ACRU,5,L,1,0,32,4.4,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,19.2,3.2,0,0,28.5,6/16/21,AM,Cut,0.49,2.2666666666666666,3.1773115733333346,1.008336896,0.5063528320601736,1,1,1,12.8,AM.s
2021,8/23/21,2,9,ACRU,6,L,1,0,26.5,6.9,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,23.8,6.2,1,1,25.1,6/16/21,AM,Cut,0.49,2.2666666666666666,6.470659230000002,4.692073530666668,0.14179561386136016,1,1,1,2.6999999999999993,AM.s
2021,8/23/21,2,9,ACRU,7,L,2,0,47.5,4.7,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,22,3.4,1,2,29.8,6/16/21,AM,Cut,0.49,2.2666666666666666,5.3813817166666675,1.3043225066666664,0.6252623875897387,1,1,1,25.5,AM.s
2021,8/23/21,2,9,ACRU,8,L,1,0,43.5,4.3,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,25,2.9,1,1,27.6,6/16/21,AM,Cut,0.49,2.2666666666666666,4.125063529999999,1.0783021666666666,0.5919236844002711,1,1,1,18.5,AM.s
2021,8/23/21,2,9,ACRU,9,L,2,0,37.5,5.3,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,28.2,4.3,1,1,31.7,6/16/21,AM,Cut,0.49,2.2666666666666666,5.402409250000001,2.674179116,0.31023641944827185,1,1,1,9.3,AM.s
2021,8/23/21,2,9,ACRU,10,L,1,0,42,5.5,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,30,3.6,0,0,26.6,6/16/21,AM,Cut,0.49,2.2666666666666666,6.515971000000001,1.9940256,0.5223973809590889,1,1,1,12,AM.s
2021,8/23/21,2,9,ACRU,11,L,1,0,29,5.2,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,24.5,4.3,1,2,20.2,6/16/21,AM,Cut,0.49,2.2666666666666666,4.021695253333333,2.3233116433333327,0.2420779050933189,1,1,1,4.5,AM.s
2021,8/23/21,2,9,ACRU,12,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,29.5,4.8,1,0,22.9,6/16/21,AM,Cut,0.49,2.2666666666666666,NA,3.48585216,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,ACRU,13,L,1,0,22.5,5.9,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,20,5.2,1,0,25.2,6/16/21,AM,Cut,0.49,2.2666666666666666,4.016899950000001,2.7735829333333335,0.1633987439580741,1,1,1,2.5,AM.s
2021,8/23/21,2,9,ACRU,14,L,1,1,43,9,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,27.6,6.1,1,0,29,6/16/21,AM,Cut,0.49,2.2666666666666666,17.863146,5.267120152,0.5387893920372202,1,1,1,15.399999999999999,AM.s
2021,8/23/21,2,9,ACRU,15,L,1,0,36.5,5,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,23.2,4.3,0,0,21.5,6/16/21,AM,Cut,0.49,2.2666666666666666,4.679908333333334,2.2000338826666663,0.3330025417876539,1,1,1,13.3,AM.s
2021,8/23/21,2,9,ACRU,16,L,1,0,37.5,5.3,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,35,4.8,1,1,17.2,6/16/21,AM,Cut,0.49,2.2666666666666666,5.402409250000001,4.1357568,0.11787118093032939,1,1,1,2.5,AM.s
2021,8/23/21,2,9,ACRU,17,L,1,0,38,6.4,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,30,5.6,1,0,21.7,6/16/21,AM,Cut,0.49,2.2666666666666666,7.982667093333334,4.825049599999999,0.22211098381468064,1,1,1,8,AM.s
2021,8/23/21,2,9,ACRU,18,L,1,0,35,6.9,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,30.8,6.1,1,0,23.5,6/16/21,AM,Cut,0.49,2.2666666666666666,8.546153700000001,5.877800749333334,0.16513175839313884,1,1,1,4.199999999999999,AM.s
2021,8/23/21,2,9,ACRU,19,L,1,0,46,4.4,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,28.2,3.3,0,0,27.8,6/16/21,AM,Cut,0.49,2.2666666666666666,4.567385386666668,1.5750032759999997,0.46971333681555427,1,1,1,17.8,AM.s
2021,8/23/21,2,9,ACRU,20,L,1,0,47,6,2.9.2021,2.9.2021,2_9,2021.2_9.ACRU,22.2,5,1,1,29,6/16/21,AM,Cut,0.49,2.2666666666666666,8.677704,2.84641,0.4917787175381179,1,1,1,24.8,AM.s
2021,8/23/21,2,9,ACSA,1,L,2,1,42,6.6,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,45,6.5,1,1,22.3,6/16/21,AM,Cut,0.56,2.2666666666666666,10.723426559999998,11.143860000000002,-0.016966732599430098,1,1,1,-3,AM.s
2021,8/23/21,2,9,ACSA,2,L,3,0,39.5,5.5,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,40,4.6,0,0,31.7,6/16/21,AM,Cut,0.56,2.2666666666666666,7.003560666666668,4.961032533333333,0.1521197626234817,1,1,1,-0.5,AM.s
2021,8/23/21,2,9,ACSA,3,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,41.8,4,1,1,37.2,6/16/21,AM,Cut,0.56,2.2666666666666666,NA,3.920059733333334,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,ACSA,4,L,1,1,35.5,8.1,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,46,9.5,1,0,25.5,6/16/21,AM,Cut,0.56,2.2666666666666666,13.651953840000001,24.333325333333338,-0.2549841943517335,1,1,1,-10.5,AM.s
2021,8/23/21,2,9,ACSA,5,L,2,0,36.5,4.4,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,30.5,5.6,1,2,17.3,6/16/21,AM,Cut,0.56,2.2666666666666666,4.141852586666668,5.6062481066666665,-0.13356111911413054,1,1,1,6,AM.s
2021,8/23/21,2,9,ACSA,6,L,2,1,37,5.8,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,37,5.2,1,3,27.5,6/16/21,AM,Cut,0.56,2.2666666666666666,7.295484373333334,5.864146773333335,0.09635231643969873,1,1,1,0,AM.s
2021,8/23/21,2,9,ACSA,7,L,1,0,35,5,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,35.5,4.7,0,0,26.5,6/16/21,AM,Cut,0.56,2.2666666666666666,5.128666666666667,4.596428293333335,0.04833801725480209,1,1,1,-0.5,AM.s
2021,8/23/21,2,9,ACSA,8,L,1,0,45,4,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,47,3.5,1,0,28,6/16/21,AM,Cut,0.56,2.2666666666666666,4.220160000000001,3.3746626666666666,0.09863720881292941,1,1,1,-2,AM.s
2021,8/23/21,2,9,ACSA,9,L,1,0,43,5.6,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,42,4.8,1,2,30.8,6/16/21,AM,Cut,0.56,2.2666666666666666,7.903890773333333,5.671895040000001,0.14639640752854866,1,1,1,1,AM.s
2021,8/23/21,2,9,ACSA,10,L,1,0,47.5,7.7,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,46,7.4,1,1,32.7,6/16/21,AM,Cut,0.56,2.2666666666666666,16.507126533333338,14.764464213333335,0.049221605228174585,1,1,1,1.5,AM.s
2021,8/23/21,2,9,ACSA,11,L,1,1,41,6.9,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,43,6.9,1,1,30.9,6/16/21,AM,Cut,0.56,2.2666666666666666,11.441381280000003,11.999497440000004,-0.021012374554083037,1,1,1,-2,AM.s
2021,8/23/21,2,9,ACSA,12,L,1,0,50.5,7.6,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,41,6.6,0,0,28.6,6/16/21,AM,Cut,0.56,2.2666666666666666,17.096805973333336,10.468106879999997,0.2164228526897725,1,1,1,9.5,AM.s
2021,8/23/21,2,9,ACSA,13,L,0,0,24,6.2,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,45,6.4,1,1,26.3,6/16/21,AM,Cut,0.56,2.2666666666666666,5.407431680000001,10.803609600000003,-0.3053409070815595,1,1,1,-21,AM.s
2021,8/23/21,2,9,ACSA,14,L,1,0,50,6.1,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,41,6,0,0,26.3,6/16/21,AM,Cut,0.56,2.2666666666666666,10.905010666666668,8.651328000000001,0.10213656292334956,1,1,1,9,AM.s
2021,8/23/21,2,9,ACSA,15,L,2,1,38.5,10.7,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,41.5,6.4,1,0,27.1,6/16/21,AM,Cut,0.56,2.2666666666666666,25.835966053333326,9.963328853333337,0.4203777865859797,1,1,1,-3,AM.s
2021,8/23/21,2,9,ACSA,16,L,1,1,8.5,3.4,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,34,3.2,1,0,21.1,6/16/21,AM,Cut,0.56,2.2666666666666666,0.5759346133333334,2.0406818133333338,-0.5581081400678035,1,1,1,-25.5,AM.s
2021,8/23/21,2,9,ACSA,17,L,1,0,39.5,3.7,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,39.5,3.3,1,0,20,6/16/21,AM,Cut,0.56,2.2666666666666666,3.1695453066666666,2.5212818399999994,0.1009503098627156,1,1,1,0,AM.s
2021,8/23/21,2,9,ACSA,18,L,2,1,30.5,6.8,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,22,4.9,0,0,29.5,6/16/21,AM,Cut,0.56,2.2666666666666666,8.266355626666666,3.0960734933333343,0.433261343111475,1,1,1,8.5,AM.s
2021,8/23/21,2,9,ACSA,19,L,1,0,32,5.6,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,41,4.8,1,0,23.2,6/16/21,AM,Cut,0.56,2.2666666666666666,5.881965226666665,5.53684992,0.02667582165438315,1,1,1,-9,AM.s
2021,8/23/21,2,9,ACSA,20,L,2,0,43.5,7,2.9.2021,2.9.2021,2_9,2021.2_9.ACSA,54,6.5,1,0,25.1,6/16/21,AM,Cut,0.56,2.2666666666666666,12.493432,13.372632000000003,-0.030003160659790782,1,1,1,-10.5,AM.s
2021,8/23/21,2,9,NYSY,1,L,1,0,30.5,4.9,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,13,3.7,0,0,26,6/16/21,AM,Cut,0.46,2.2666666666666666,3.5258044733333342,0.8568662266666667,0.6240803369491033,1,1,1,17.5,AM.s
2021,8/23/21,2,9,NYSY,2,V,0,1,9,4.7,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,14,4.4,0,0,29.8,6/16/21,AM,Cut,0.46,2.2666666666666666,0.9572038800000003,1.3049672533333339,-0.13672800736563726,1,1,1,-5,AM.s
2021,8/23/21,2,9,NYSY,3,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,14.5,4.2,0,0,22.6,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,1.2314954400000004,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,NYSY,4,V,1,1,4.5,3.9,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,28,3.2,1,1,28.2,6/16/21,AM,Cut,0.46,2.2666666666666666,0.3295398600000001,1.3804612266666672,-0.6319745412084221,1,1,1,-23.5,AM.s
2021,8/23/21,2,9,NYSY,5,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,15,4.8,1,0,18.6,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,1.6639488,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,NYSY,6,L,1,1,12,7,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,12.5,5.4,1,0,18,6/16/21,AM,Cut,0.46,2.2666666666666666,2.831024,1.7549460000000003,0.21097076313966792,1,1,1,-0.5,AM.s
2021,8/23/21,2,9,NYSY,7,L,1,1,7.5,4.8,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,41,4.7,0,0,24.9,6/16/21,AM,Cut,0.46,2.2666666666666666,0.8319744,4.360595453333334,-0.7308362769557553,1,1,1,-33.5,AM.s
2021,8/23/21,2,9,NYSY,8,L,1,0,13.5,8.1,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,10.5,5.6,0,1,29.7,6/16/21,AM,Cut,0.46,2.2666666666666666,4.26451878,1.5853734399999997,0.43654824536271414,1,1,1,3,AM.s
2021,8/23/21,2,9,NYSY,9,L,1,0,16.5,4.6,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,12.2,3.7,1,1,10.8,6/16/21,AM,Cut,0.46,2.2666666666666666,1.6809927199999997,0.8041359973333333,0.32531091037811694,1,1,1,4.300000000000001,AM.s
2021,8/23/21,2,9,NYSY,10,L,1,0,14,4.4,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,10.2,3.5,1,0,28.5,6/16/21,AM,Cut,0.46,2.2666666666666666,1.3049672533333339,0.6015926,0.3416262150806156,1,1,1,3.8000000000000007,AM.s
2021,8/23/21,2,9,NYSY,11,NA,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,NA,NA,NA,NA,NA,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,NA,NA,NA,NA,1,NA,AM.s
2021,8/23/21,2,9,NYSY,12,L,1,0,14,5.5,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,12,4.6,0,1,23.5,6/16/21,AM,Cut,0.46,2.2666666666666666,2.0390113333333337,1.2225401599999999,0.2256768782267693,1,1,1,2,AM.s
2021,8/23/21,2,9,NYSY,13,NA,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,NA,NA,NA,NA,NA,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,NA,NA,NA,NA,1,NA,AM.s
2021,8/23/21,2,9,NYSY,14,L,1,0,20,5,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,11.2,4.8,1,2,27.9,6/16/21,AM,Cut,0.46,2.2666666666666666,2.4073333333333333,1.2424151039999998,0.2918216842471114,1,1,1,8.8,AM.s
2021,8/23/21,2,9,NYSY,15,L,0,0,19.5,5.9,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,16,5,0,0,28.7,6/16/21,AM,Cut,0.46,2.2666666666666666,3.2681716600000006,1.9258666666666666,0.23331821483164716,1,1,1,3.5,AM.s
2021,8/23/21,2,9,NYSY,16,V,0,1,2,5.5,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,13.5,5.6,0,0,26.5,6/16/21,AM,Cut,0.46,2.2666666666666666,0.2912873333333334,2.03833728,-0.8583439040690272,1,1,1,-11.5,AM.s
2021,8/23/21,2,9,NYSY,17,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,11,4.7,0,0,22.2,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,1.1699158533333336,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,NYSY,18,NA,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,NA,NA,NA,NA,NA,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,NA,NA,NA,NA,1,NA,AM.s
2021,8/23/21,2,9,NYSY,19,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,12,4.4,0,1,29.6,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,1.1185433600000005,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,NYSY,20,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.NYSY,12,4.2,1,1,25.8,6/16/21,AM,Cut,0.46,2.2666666666666666,NA,1.0191686400000004,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,PRSE,1,L,1,0,22,3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,20,2.4,1,0,24.7,6/16/21,AM,Cut,0.47,2.2666666666666666,0.974028,0.5667072,0.23893997754385785,1,1,1,2,AM.s
2021,8/23/21,2,9,PRSE,2,L,1,0,46,5.1,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,25.5,4,0,0,30.8,6/16/21,AM,Cut,0.47,2.2666666666666666,5.88578556,2.007088,0.4746420447994825,1,1,1,20.5,AM.s
2021,8/23/21,2,9,PRSE,3,L,1,1,19.5,6.5,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,29,5,1,0,18.5,6/16/21,AM,Cut,0.47,2.2666666666666666,4.05291575,3.5665166666666663,0.056403160816857055,1,1,1,-9.5,AM.s
2021,8/23/21,2,9,PRSE,4,D,0,0,NA,NA,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,21,5,1,1,30.5,6/16/21,AM,Cut,0.47,2.2666666666666666,NA,2.58265,NA,0,0,1,NA,AM.s
2021,8/23/21,2,9,PRSE,5,L,1,0,36,4.9,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,24,4,1,1,21.8,6/16/21,AM,Cut,0.47,2.2666666666666666,4.252074960000002,1.8890240000000003,0.3579471159271524,1,1,1,12,AM.s
2021,8/23/21,2,9,PRSE,6,L,1,0,60.5,4.9,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,29,4.8,1,1,26.6,6/16/21,AM,Cut,0.47,2.2666666666666666,7.145848196666669,3.2869017599999997,0.342611518877556,1,1,1,31.5,AM.s
2021,8/23/21,2,9,PRSE,7,L,1,0,46.5,5.6,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26.5,4.4,0,0,30.8,6/16/21,AM,Cut,0.47,2.2666666666666666,7.173568639999998,2.5238147733333345,0.46086692348598945,1,1,1,20,AM.s
2021,8/23/21,2,9,PRSE,8,L,1,0,33,4.9,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26,4.5,1,0,26.5,6/16/21,AM,Cut,0.47,2.2666666666666666,3.8977353800000003,2.590029,0.1803205765260053,1,1,1,7,AM.s
2021,8/23/21,2,9,PRSE,9,L,1,0,48,5.3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,23.2,3.3,1,1,24.3,6/16/21,AM,Cut,0.47,2.2666666666666666,6.632835520000001,1.2428597279999998,0.7388018101795192,1,1,1,24.8,AM.s
2021,8/23/21,2,9,PRSE,10,L,1,0,62.5,4.3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26.8,4.7,0,1,30.1,6/16/21,AM,Cut,0.47,2.2666666666666666,5.684904583333331,2.912304365333334,0.2950895722908318,1,1,1,35.7,AM.s
2021,8/23/21,2,9,PRSE,11,L,1,0,42.5,3.4,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26.4,3.1,0,0,28.7,6/16/21,AM,Cut,0.47,2.2666666666666666,2.416868466666666,1.248054544,0.29156766442946946,1,1,1,16.1,AM.s
2021,8/23/21,2,9,PRSE,12,L,1,1,29.5,7.8,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,29,5.2,0,2,26.1,6/16/21,AM,Cut,0.47,2.2666666666666666,8.829121080000002,3.8575444266666663,0.3653049924598364,1,1,1,0.5,AM.s
2021,8/23/21,2,9,PRSE,13,L,1,0,72,6.3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,30.8,4.9,0,1,32.9,6/16/21,AM,Cut,0.47,2.2666666666666666,14.05788048,3.637886354666668,0.5963736554110316,1,1,1,41.2,AM.s
2021,8/23/21,2,9,PRSE,14,L,1,0,31,3.9,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,24,4.2,1,0,21,6/16/21,AM,Cut,0.47,2.2666666666666666,2.3195148600000004,2.0826489600000007,0.04752239551312797,1,1,1,7,AM.s
2021,8/23/21,2,9,PRSE,15,L,1,0,51,5.4,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26.5,5.6,0,1,28.8,6/16/21,AM,Cut,0.47,2.2666666666666666,7.31583576,4.088162773333333,0.25674071090752926,1,1,1,24.5,AM.s
2021,8/23/21,2,9,PRSE,16,L,1,0,43.5,5.8,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,27,4.4,1,1,23.9,6/16/21,AM,Cut,0.47,2.2666666666666666,7.198657239999999,2.571433920000001,0.45416065824115814,1,1,1,16.5,AM.s
2021,8/23/21,2,9,PRSE,17,L,1,1,28,4.3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,26,3.7,1,1,34.9,6/16/21,AM,Cut,0.47,2.2666666666666666,2.546837253333333,1.7509875066666665,0.16529663746429318,1,1,1,2,AM.s
2021,8/23/21,2,9,PRSE,18,L,1,0,54.5,3.3,2.9.2021,2.9.2021,2_9,2021.2_9.PRSE,21.5,2.5,1,3,28.9,6/16/21,AM,Cut,0.47,2.2666666666666666,2.9196489299999993,0.6610354166666667,0.6553284881171206,1,1,1,33,AM.s
